Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Measure Names,Measure Values
NAR,North America,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,691.699999496
NAR,North America,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,960.585100625
NAR,North America,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1436.244174097
NAR,North America,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,958.233893204
NAR,North America,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,1267.966276731
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Up,47.249969214
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Low,35.914213031
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value,42.027927305
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1779.005031149
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1152.156835618
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,1465.580933383
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,953.372698845
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,474.882423516
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,684.927233255
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,873.885403121
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,676.853471156
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,780.653700128
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Up,86.918753578
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Low,65.520535427
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value,77.13826075
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,2531.17259857
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1788.346278599
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,2159.759438584
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,1155.366416379
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,627.776455827
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,866.351641545
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1446.568740397
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,1119.540304953
NAR,North America,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,1293.40779704
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Up,38.910933564
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Low,21.16754612
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value,33.703526671
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1836.897949324
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,982.194543604
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,1409.546246464
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,1058.026714132
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,518.511546986
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,757.66817657
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,744.815128743
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,433.145006335
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,651.878069894
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Up,92.329994289
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Low,47.407701288
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value,78.93137718
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,2930.676586994
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1661.262412545
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,2295.96949977
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,1403.395337153
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,754.346951584
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,1052.936660899
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1426.125795591
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,800.148867431
NAR,North America,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,1243.032838871
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,3.940996134
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,1.425613908
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value,2.440216108
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,464.166450112
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,127.638326711
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,295.902388411
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,363.866744875
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,118.503897666
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,216.665468213
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,127.115386542
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,46.5417388
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,79.236920199
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value Up,4.306636528
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value Low,1.557137139
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value,2.666414092
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,452.890142417
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,127.517389859
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,290.203766138
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,347.712637799
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,114.090229679
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,207.8391988
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,132.253957856
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,48.351531158
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,82.364567338
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value Up,4.392321336
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value Low,1.609632385
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value,2.764244425
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,472.52665592
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,133.344225293
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,302.935440606
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,360.078999598
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,117.927168242
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,214.829201596
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,138.771912892
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,51.916886059
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,88.106239011
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value Up,4.575268576
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value Low,1.675207985
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value,2.878979611
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,462.312975067
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,132.803760388
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,297.558367727
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,346.699029375
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,114.148595302
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,207.381445774
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,142.07675348
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,53.08783569
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,90.176921954
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value Up,3.537161811
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value Low,1.259225461
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value,2.148604777
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,455.634892228
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,121.992681519
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,288.813786874
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,366.727476394
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,118.787980047
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,217.935355777
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,116.187725746
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,41.429376716
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,70.878431097
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Deaths,Rate,Value Up,4.042169566
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Deaths,Rate,Value Low,1.440896958
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Deaths,Rate,Value,2.457144359
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,443.613408902
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,122.312983447
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,282.963196175
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,348.710530427
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,114.032769004
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,208.289854458
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,122.583462711
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,43.68866208
NLC,Non-Latin Caribbean,Region of the Americas,Asthma,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,74.673341716
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,18.691461725
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,9.230462293
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Deaths,Rate,Value,13.341857792
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,434.424263302
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,204.8017288
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,319.612996051
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,102.676587343
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,42.815952789
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,70.986550224
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,357.901404357
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,167.805626199
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,248.626445827
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Deaths,Rate,Value Up,21.345601215
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Deaths,Rate,Value Low,10.577238412
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Deaths,Rate,Value,15.271934402
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,477.454666631
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,226.490188481
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,351.972427556
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,110.322626093
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,46.350937688
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,76.519983638
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,395.683293877
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,186.239285781
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,275.452443918
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Deaths,Rate,Value Up,28.398571949
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Deaths,Rate,Value Low,14.917793682
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Deaths,Rate,Value,21.111261922
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,636.868225075
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,322.22419062
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,479.546207847
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,126.621967543
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,53.613196553
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,88.184295815
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,539.657117067
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,270.048949301
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,391.361912032
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Deaths,Rate,Value Up,29.92993385
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Deaths,Rate,Value Low,15.716940672
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Deaths,Rate,Value,22.251846894
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,666.146278229
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,337.200264158
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,501.673271193
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,132.16001214
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,56.131168832
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,92.167175226
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,564.754133134
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,282.411869085
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,409.506095967
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Deaths,Rate,Value Up,10.411024259
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Deaths,Rate,Value Low,4.40428385
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Deaths,Rate,Value,6.730564706
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,254.826048676
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,101.456815257
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,178.141431966
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,81.336727673
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,33.216354034
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,55.676017773
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,196.766083704
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,77.735745744
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,122.465414193
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Deaths,Rate,Value Up,12.894366939
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Deaths,Rate,Value Low,5.517226206
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Deaths,Rate,Value,8.400244055
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,291.6886807
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,117.496650366
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,204.592665533
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,88.823824345
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,36.72234707
